t_sec,tick,drone,species,x,y,z,target_x,target_y,target_z,vx_cmd,vy_cmd,speed_cmd
6.1201,60,cf5,1,-0.0346,0.0025,1.0000,-0.0351,0.0026,1.0000,-0.0166,0.0027,0.0168
6.1201,60,cf6,1,-0.1213,-0.8980,1.0000,-0.1234,-0.8961,1.0000,-0.0622,0.0575,0.0848
6.1201,60,cf7,2,-0.8787,1.0211,1.0000,-0.8765,1.0214,1.0000,0.0661,0.0096,0.0668
6.1201,60,cf8,2,-0.9372,0.0975,1.0000,-0.9360,0.0992,1.0000,0.0357,0.0516,0.0628
6.1201,60,cf9,2,-1.0301,-0.8688,1.0000,-1.0306,-0.8664,1.0000,-0.0147,0.0719,0.0734
6.1622,61,cf1,0,0.9850,0.8307,1.0000,0.9847,0.8277,1.0000,-0.0097,-0.0905,0.0910
6.1622,61,cf2,0,0.8740,-0.0945,1.0000,0.8718,-0.0960,1.0000,-0.0686,-0.0466,0.0829
6.1622,61,cf3,0,0.8304,-0.9839,1.0000,0.8274,-0.9835,1.0000,-0.0907,0.0107,0.0913
6.1622,61,cf4,1,0.0704,0.8977,1.0000,0.0716,0.8959,1.0000,0.0360,-0.0559,0.0665
6.1622,61,cf5,1,-0.0351,0.0026,1.0000,-0.0357,0.0027,1.0000,-0.0166,0.0028,0.0168
6.1622,61,cf6,1,-0.1234,-0.8961,1.0000,-0.1255,-0.8942,1.0000,-0.0623,0.0578,0.0849
6.1622,61,cf7,2,-0.8765,1.0214,1.0000,-0.8743,1.0217,1.0000,0.0663,0.0096,0.0669
6.1622,61,cf8,2,-0.9360,0.0992,1.0000,-0.9348,0.1009,1.0000,0.0359,0.0517,0.0629
6.1622,61,cf9,2,-1.0306,-0.8664,1.0000,-1.0311,-0.8640,1.0000,-0.0147,0.0721,0.0736
6.2040,62,cf1,0,0.9847,0.8277,1.0000,0.9844,0.8246,1.0000,-0.0098,-0.0907,0.0912
6.2040,62,cf2,0,0.8718,-0.0960,1.0000,0.8695,-0.0976,1.0000,-0.0688,-0.0466,0.0831
6.2040,62,cf3,0,0.8274,-0.9835,1.0000,0.8244,-0.9832,1.0000,-0.0910,0.0108,0.0916
6.2040,62,cf4,1,0.0716,0.8959,1.0000,0.0728,0.8940,1.0000,0.0361,-0.0561,0.0667
6.2040,62,cf5,1,-0.0357,0.0027,1.0000,-0.0363,0.0028,1.0000,-0.0166,0.0028,0.0168
6.2040,62,cf6,1,-0.1255,-0.8942,1.0000,-0.1275,-0.8922,1.0000,-0.0623,0.0580,0.0851
6.2040,62,cf7,2,-0.8743,1.0217,1.0000,-0.8721,1.0220,1.0000,0.0664,0.0095,0.0671
6.2040,62,cf8,2,-0.9348,0.1009,1.0000,-0.9336,0.1027,1.0000,0.0361,0.0518,0.0631
6.2040,62,cf9,2,-1.0311,-0.8640,1.0000,-1.0316,-0.8616,1.0000,-0.0146,0.0723,0.0738
6.2459,63,cf1,0,0.9844,0.8246,1.0000,0.9841,0.8216,1.0000,-0.0099,-0.0910,0.0915
6.2459,63,cf2,0,0.8695,-0.0976,1.0000,0.8672,-0.0991,1.0000,-0.0690,-0.0466,0.0833
6.2459,63,cf3,0,0.8244,-0.9832,1.0000,0.8214,-0.9828,1.0000,-0.0912,0.0109,0.0919
6.2459,63,cf4,1,0.0728,0.8940,1.0000,0.0740,0.8921,1.0000,0.0361,-0.0563,0.0669
6.2459,63,cf5,1,-0.0363,0.0028,1.0000,-0.0368,0.0029,1.0000,-0.0165,0.0029,0.0168
6.2459,63,cf6,1,-0.1275,-0.8922,1.0000,-0.1296,-0.8903,1.0000,-0.0623,0.0583,0.0853
6.2459,63,cf7,2,-0.8721,1.0220,1.0000,-0.8699,1.0223,1.0000,0.0666,0.0095,0.0673
6.2459,63,cf8,2,-0.9336,0.1027,1.0000,-0.9324,0.1044,1.0000,0.0362,0.0519,0.0633
6.2459,63,cf9,2,-1.0316,-0.8616,1.0000,-1.0321,-0.8592,1.0000,-0.0146,0.0725,0.0740
6.2880,64,cf1,0,0.9841,0.8216,1.0000,0.9837,0.8186,1.0000,-0.0101,-0.0912,0.0918
6.2880,64,cf2,0,0.8672,-0.0991,1.0000,0.8649,-0.1007,1.0000,-0.0693,-0.0466,0.0835
6.2880,64,cf3,0,0.8214,-0.9828,1.0000,0.8183,-0.9824,1.0000,-0.0914,0.0111,0.0921
6.2880,64,cf4,1,0.0740,0.8921,1.0000,0.0752,0.8902,1.0000,0.0361,-0.0565,0.0671
6.2880,64,cf5,1,-0.0368,0.0029,1.0000,-0.0374,0.0030,1.0000,-0.0165,0.0029,0.0168
6.2880,64,cf6,1,-0.1296,-0.8903,1.0000,-0.1317,-0.8883,1.0000,-0.0623,0.0585,0.0855
6.2880,64,cf7,2,-0.8699,1.0223,1.0000,-0.8676,1.0227,1.0000,0.0668,0.0094,0.0675
6.2880,64,cf8,2,-0.9324,0.1044,1.0000,-0.9312,0.1061,1.0000,0.0364,0.0519,0.0634
6.2880,64,cf9,2,-1.0321,-0.8592,1.0000,-1.0326,-0.8568,1.0000,-0.0146,0.0728,0.0742
6.3293,65,cf1,0,0.9837,0.8186,1.0000,0.9834,0.8155,1.0000,-0.0102,-0.0914,0.0920
6.3293,65,cf2,0,0.8649,-0.1007,1.0000,0.8625,-0.1022,1.0000,-0.0695,-0.0465,0.0837
6.3293,65,cf3,0,0.8183,-0.9824,1.0000,0.8152,-0.9821,1.0000,-0.0917,0.0112,0.0924
6.3293,65,cf4,1,0.0752,0.8902,1.0000,0.0764,0.8883,1.0000,0.0361,-0.0567,0.0672
6.3293,65,cf5,1,-0.0374,0.0030,1.0000,-0.0379,0.0031,1.0000,-0.0165,0.0030,0.0168
6.3293,65,cf6,1,-0.1317,-0.8883,1.0000,-0.1338,-0.8864,1.0000,-0.0624,0.0588,0.0857
6.3293,65,cf7,2,-0.8676,1.0227,1.0000,-0.8654,1.0230,1.0000,0.0670,0.0094,0.0677
6.3293,65,cf8,2,-0.9312,0.1061,1.0000,-0.9299,0.1079,1.0000,0.0366,0.0520,0.0636
6.3293,65,cf9,2,-1.0326,-0.8568,1.0000,-1.0330,-0.8544,1.0000,-0.0146,0.0730,0.0744
6.3715,66,cf1,0,0.9834,0.8155,1.0000,0.9830,0.8125,1.0000,-0.0103,-0.0917,0.0923
6.3715,66,cf2,0,0.8625,-0.1022,1.0000,0.8602,-0.1038,1.0000,-0.0698,-0.0465,0.0839
6.3715,66,cf3,0,0.8152,-0.9821,1.0000,0.8122,-0.9817,1.0000,-0.0919,0.0113,0.0926
6.3715,66,cf4,1,0.0764,0.8883,1.0000,0.0777,0.8865,1.0000,0.0361,-0.0569,0.0674
6.3715,66,cf5,1,-0.0379,0.0031,1.0000,-0.0385,0.0032,1.0000,-0.0165,0.0030,0.0167
6.3715,66,cf6,1,-0.1338,-0.8864,1.0000,-0.1358,-0.8844,1.0000,-0.0624,0.0590,0.0859
6.3715,66,cf7,2,-0.8654,1.0230,1.0000,-0.8632,1.0233,1.0000,0.0672,0.0093,0.0679
6.3715,66,cf8,2,-0.9299,0.1079,1.0000,-0.9287,0.1096,1.0000,0.0368,0.0521,0.0638
6.3715,66,cf9,2,-1.0330,-0.8544,1.0000,-1.0335,-0.8519,1.0000,-0.0145,0.0732,0.0746
6.4134,67,cf1,0,0.9830,0.8125,1.0000,0.9827,0.8094,1.0000,-0.0104,-0.0919,0.0925
6.4134,67,cf2,0,0.8602,-0.1038,1.0000,0.8579,-0.1053,1.0000,-0.0700,-0.0465,0.0840
6.4134,67,cf3,0,0.8122,-0.9817,1.0000,0.8091,-0.9813,1.0000,-0.0922,0.0114,0.0929
6.4134,67,cf4,1,0.0777,0.8865,1.0000,0.0789,0.8845,1.0000,0.0362,-0.0571,0.0676
6.4134,67,cf5,1,-0.0385,0.0032,1.0000,-0.0390,0.0033,1.0000,-0.0164,0.0031,0.0167
6.4134,67,cf6,1,-0.1358,-0.8844,1.0000,-0.1379,-0.8824,1.0000,-0.0624,0.0593,0.0861
6.4134,67,cf7,2,-0.8632,1.0233,1.0000,-0.8609,1.0236,1.0000,0.0674,0.0092,0.0680
6.4134,67,cf8,2,-0.9287,0.1096,1.0000,-0.9275,0.1113,1.0000,0.0369,0.0522,0.0639
6.4134,67,cf9,2,-1.0335,-0.8519,1.0000,-1.0340,-0.8495,1.0000,-0.0145,0.0735,0.0749
6.4548,68,cf1,0,0.9827,0.8094,1.0000,0.9823,0.8063,1.0000,-0.0105,-0.0922,0.0928
6.4548,68,cf2,0,0.8579,-0.1053,1.0000,0.8555,-0.1069,1.0000,-0.0703,-0.0465,0.0842
6.4548,68,cf3,0,0.8091,-0.9813,1.0000,0.8060,-0.9809,1.0000,-0.0924,0.0116,0.0932
6.4548,68,cf4,1,0.0789,0.8845,1.0000,0.0801,0.8826,1.0000,0.0362,-0.0573,0.0678
6.4548,68,cf5,1,-0.0390,0.0033,1.0000,-0.0395,0.0034,1.0000,-0.0164,0.0032,0.0167
6.4548,68,cf6,1,-0.1379,-0.8824,1.0000,-0.1400,-0.8805,1.0000,-0.0624,0.0596,0.0863
6.4548,68,cf7,2,-0.8609,1.0236,1.0000,-0.8587,1.0239,1.0000,0.0676,0.0092,0.0682
6.4548,68,cf8,2,-0.9275,0.1113,1.0000,-0.9263,0.1131,1.0000,0.0371,0.0523,0.0641
6.4548,68,cf9,2,-1.0340,-0.8495,1.0000,-1.0345,-0.8470,1.0000,-0.0145,0.0737,0.0751
6.4969,69,cf1,0,0.9823,0.8063,1.0000,0.9820,0.8032,1.0000,-0.0106,-0.0924,0.0930
6.4969,69,cf2,0,0.8555,-0.1069,1.0000,0.8532,-0.1084,1.0000,-0.0705,-0.0464,0.0844
6.4969,69,cf3,0,0.8060,-0.9809,1.0000,0.8029,-0.9805,1.0000,-0.0927,0.0117,0.0934
6.4969,69,cf4,1,0.0801,0.8826,1.0000,0.0813,0.8807,1.0000,0.0362,-0.0575,0.0680
6.4969,69,cf5,1,-0.0395,0.0034,1.0000,-0.0401,0.0035,1.0000,-0.0164,0.0032,0.0167
6.4969,69,cf6,1,-0.1400,-0.8805,1.0000,-0.1421,-0.8785,1.0000,-0.0625,0.0598,0.0865
6.4969,69,cf7,2,-0.8587,1.0239,1.0000,-0.8564,1.0242,1.0000,0.0678,0.0091,0.0684
6.4969,69,cf8,2,-0.9263,0.1131,1.0000,-0.9250,0.1148,1.0000,0.0373,0.0523,0.0643
6.4969,69,cf9,2,-1.0345,-0.8470,1.0000,-1.0350,-0.8445,1.0000,-0.0144,0.0739,0.0753
6.5391,70,cf1,0,0.9820,0.8032,1.0000,0.9816,0.8001,1.0000,-0.0108,-0.0927,0.0933
6.5391,70,cf2,0,0.8532,-0.1084,1.0000,0.8508,-0.1100,1.0000,-0.0708,-0.0464,0.0846
6.5391,70,cf3,0,0.8029,-0.9805,1.0000,0.7998,-0.9801,1.0000,-0.0930,0.0118,0.0938
6.5391,70,cf4,1,0.0813,0.8807,1.0000,0.0825,0.8788,1.0000,0.0363,-0.0577,0.0682
6.5391,70,cf5,1,-0.0401,0.0035,1.0000,-0.0406,0.0036,1.0000,-0.0164,0.0033,0.0167
6.5391,70,cf6,1,-0.1421,-0.8785,1.0000,-0.1442,-0.8765,1.0000,-0.0625,0.0601,0.0867
6.5391,70,cf7,2,-0.8564,1.0242,1.0000,-0.8541,1.0245,1.0000,0.0680,0.0090,0.0686
6.5391,70,cf8,2,-0.9250,0.1148,1.0000,-0.9238,0.1166,1.0000,0.0375,0.0524,0.0644
6.5391,70,cf9,2,-1.0350,-0.8445,1.0000,-1.0354,-0.8421,1.0000,-0.0144,0.0741,0.0755
6.5811,71,cf1,0,0.9816,0.8001,1.0000,0.9813,0.7970,1.0000,-0.0109,-0.0929,0.0936
6.5811,71,cf2,0,0.8508,-0.1100,1.0000,0.8485,-0.1115,1.0000,-0.0710,-0.0464,0.0848
6.5811,71,cf3,0,0.7998,-0.9801,1.0000,0.7967,-0.9797,1.0000,-0.0934,0.0119,0.0941
6.5811,71,cf4,1,0.0825,0.8788,1.0000,0.0837,0.8769,1.0000,0.0364,-0.0579,0.0684
6.5811,71,cf5,1,-0.0406,0.0036,1.0000,-0.0412,0.0038,1.0000,-0.0163,0.0033,0.0167
6.5811,71,cf6,1,-0.1442,-0.8765,1.0000,-0.1463,-0.8745,1.0000,-0.0625,0.0603,0.0869
6.5811,71,cf7,2,-0.8541,1.0245,1.0000,-0.8519,1.0248,1.0000,0.0682,0.0090,0.0688
6.5811,71,cf8,2,-0.9238,0.1166,1.0000,-0.9225,0.1183,1.0000,0.0376,0.0525,0.0646
6.5811,71,cf9,2,-1.0354,-0.8421,1.0000,-1.0359,-0.8396,1.0000,-0.0144,0.0744,0.0757
6.6233,72,cf1,0,0.9813,0.7970,1.0000,0.9809,0.7939,1.0000,-0.0110,-0.0932,0.0938
6.6233,72,cf2,0,0.8485,-0.1115,1.0000,0.8461,-0.1131,1.0000,-0.0713,-0.0463,0.0850
6.6233,72,cf3,0,0.7967,-0.9797,1.0000,0.7936,-0.9793,1.0000,-0.0937,0.0120,0.0945
6.6233,72,cf4,1,0.0837,0.8769,1.0000,0.0849,0.8749,1.0000,0.0365,-0.0581,0.0686
6.6233,72,cf5,1,-0.0412,0.0038,1.0000,-0.0417,0.0039,1.0000,-0.0163,0.0034,0.0166
6.6233,72,cf6,1,-0.1463,-0.8745,1.0000,-0.1483,-0.8724,1.0000,-0.0625,0.0606,0.0871
6.6233,72,cf7,2,-0.8519,1.0248,1.0000,-0.8496,1.0251,1.0000,0.0684,0.0089,0.0690
6.6233,72,cf8,2,-0.9225,0.1183,1.0000,-0.9212,0.1201,1.0000,0.0378,0.0526,0.0648
6.6233,72,cf9,2,-1.0359,-0.8396,1.0000,-1.0364,-0.8371,1.0000,-0.0143,0.0746,0.0760
6.6653,73,cf1,0,0.9809,0.7939,1.0000,0.9805,0.7908,1.0000,-0.0111,-0.0934,0.0941
6.6653,73,cf2,0,0.8461,-0.1131,1.0000,0.8437,-0.1146,1.0000,-0.0715,-0.0463,0.0852
6.6653,73,cf3,0,0.7936,-0.9793,1.0000,0.7905,-0.9789,1.0000,-0.0940,0.0121,0.0948
6.6653,73,cf4,1,0.0849,0.8749,1.0000,0.0861,0.8730,1.0000,0.0366,-0.0583,0.0688
6.6653,73,cf5,1,-0.0417,0.0039,1.0000,-0.0423,0.0040,1.0000,-0.0163,0.0034,0.0166
6.6653,73,cf6,1,-0.1483,-0.8724,1.0000,-0.1504,-0.8704,1.0000,-0.0625,0.0609,0.0873
6.6653,73,cf7,2,-0.8496,1.0251,1.0000,-0.8473,1.0254,1.0000,0.0686,0.0088,0.0692
6.6653,73,cf8,2,-0.9212,0.1201,1.0000,-0.9200,0.1218,1.0000,0.0380,0.0526,0.0649
6.6653,73,cf9,2,-1.0364,-0.8371,1.0000,-1.0369,-0.8346,1.0000,-0.0143,0.0748,0.0762
6.7074,74,cf1,0,0.9805,0.7908,1.0000,0.9801,0.7877,1.0000,-0.0113,-0.0937,0.0944
6.7074,74,cf2,0,0.8437,-0.1146,1.0000,0.8413,-0.1161,1.0000,-0.0718,-0.0463,0.0854
6.7074,74,cf3,0,0.7905,-0.9789,1.0000,0.7873,-0.9785,1.0000,-0.0944,0.0122,0.0952
6.7074,74,cf4,1,0.0861,0.8730,1.0000,0.0874,0.8710,1.0000,0.0367,-0.0584,0.0690
6.7074,74,cf5,1,-0.0423,0.0040,1.0000,-0.0428,0.0041,1.0000,-0.0162,0.0035,0.0166
6.7074,74,cf6,1,-0.1504,-0.8704,1.0000,-0.1525,-0.8684,1.0000,-0.0625,0.0611,0.0874
6.7074,74,cf7,2,-0.8473,1.0254,1.0000,-0.8450,1.0257,1.0000,0.0688,0.0088,0.0693
6.7074,74,cf8,2,-0.9200,0.1218,1.0000,-0.9187,0.1236,1.0000,0.0382,0.0527,0.0651
6.7074,74,cf9,2,-1.0369,-0.8346,1.0000,-1.0374,-0.8321,1.0000,-0.0142,0.0751,0.0764
6.7490,75,cf1,0,0.9801,0.7877,1.0000,0.9798,0.7846,1.0000,-0.0114,-0.0939,0.0946
6.7490,75,cf2,0,0.8413,-0.1161,1.0000,0.8389,-0.1177,1.0000,-0.0720,-0.0462,0.0856
6.7490,75,cf3,0,0.7873,-0.9785,1.0000,0.7842,-0.9781,1.0000,-0.0947,0.0123,0.0955
6.7490,75,cf4,1,0.0874,0.8710,1.0000,0.0886,0.8691,1.0000,0.0368,-0.0586,0.0692
6.7490,75,cf5,1,-0.0428,0.0041,1.0000,-0.0433,0.0042,1.0000,-0.0162,0.0035,0.0166
6.7490,75,cf6,1,-0.1525,-0.8684,1.0000,-0.1546,-0.8663,1.0000,-0.0626,0.0614,0.0876
6.7490,75,cf7,2,-0.8450,1.0257,1.0000,-0.8427,1.0260,1.0000,0.0690,0.0087,0.0695
6.7490,75,cf8,2,-0.9187,0.1236,1.0000,-0.9174,0.1253,1.0000,0.0384,0.0528,0.0653
6.7490,75,cf9,2,-1.0374,-0.8321,1.0000,-1.0378,-0.8296,1.0000,-0.0142,0.0753,0.0766
6.7911,76,cf1,0,0.9798,0.7846,1.0000,0.9794,0.7814,1.0000,-0.0115,-0.0942,0.0949
6.7911,76,cf2,0,0.8389,-0.1177,1.0000,0.8365,-0.1192,1.0000,-0.0723,-0.0462,0.0858
6.7911,76,cf3,0,0.7842,-0.9781,1.0000,0.7810,-0.9777,1.0000,-0.0951,0.0124,0.0959
6.7911,76,cf4,1,0.0886,0.8691,1.0000,0.0898,0.8671,1.0000,0.0369,-0.0588,0.0694
6.7911,76,cf5,1,-0.0433,0.0042,1.0000,-0.0439,0.0043,1.0000,-0.0162,0.0036,0.0166
6.7911,76,cf6,1,-0.1546,-0.8663,1.0000,-0.1567,-0.8643,1.0000,-0.0626,0.0617,0.0878
6.7911,76,cf7,2,-0.8427,1.0260,1.0000,-0.8404,1.0263,1.0000,0.0692,0.0086,0.0697
6.7911,76,cf8,2,-0.9174,0.1253,1.0000,-0.9161,0.1271,1.0000,0.0385,0.0529,0.0654
6.7911,76,cf9,2,-1.0378,-0.8296,1.0000,-1.0383,-0.8271,1.0000,-0.0142,0.0755,0.0768
6.8332,77,cf1,0,0.9794,0.7814,1.0000,0.9790,0.7783,1.0000,-0.0117,-0.0944,0.0952
6.8332,77,cf2,0,0.8365,-0.1192,1.0000,0.8341,-0.1208,1.0000,-0.0725,-0.0462,0.0860
6.8332,77,cf3,0,0.7810,-0.9777,1.0000,0.7778,-0.9773,1.0000,-0.0954,0.0125,0.0962
6.8332,77,cf4,1,0.0898,0.8671,1.0000,0.0910,0.8652,1.0000,0.0370,-0.0590,0.0696
6.8332,77,cf5,1,-0.0439,0.0043,1.0000,-0.0444,0.0045,1.0000,-0.0161,0.0037,0.0166
6.8332,77,cf6,1,-0.1567,-0.8643,1.0000,-0.1588,-0.8622,1.0000,-0.0626,0.0619,0.0880
6.8332,77,cf7,2,-0.8404,1.0263,1.0000,-0.8381,1.0265,1.0000,0.0694,0.0086,0.0699
6.8332,77,cf8,2,-0.9161,0.1271,1.0000,-0.9149,0.1289,1.0000,0.0387,0.0529,0.0656
6.8332,77,cf9,2,-1.0383,-0.8271,1.0000,-1.0388,-0.8246,1.0000,-0.0141,0.0758,0.0771
6.8753,78,cf1,0,0.9790,0.7783,1.0000,0.9786,0.7751,1.0000,-0.0117,-0.0947,0.0955
6.8753,78,cf2,0,0.8341,-0.1208,1.0000,0.8317,-0.1223,1.0000,-0.0728,-0.0461,0.0862
6.8753,78,cf3,0,0.7778,-0.9773,1.0000,0.7746,-0.9769,1.0000,-0.0957,0.0126,0.0966
6.8753,78,cf4,1,0.0910,0.8652,1.0000,0.0923,0.8632,1.0000,0.0371,-0.0592,0.0698
6.8753,78,cf5,1,-0.0444,0.0045,1.0000,-0.0450,0.0046,1.0000,-0.0161,0.0037,0.0165
6.8753,78,cf6,1,-0.1588,-0.8622,1.0000,-0.1609,-0.8601,1.0000,-0.0627,0.0622,0.0883
6.8753,78,cf7,2,-0.8381,1.0265,1.0000,-0.8358,1.0268,1.0000,0.0696,0.0085,0.0701
6.8753,78,cf8,2,-0.9149,0.1289,1.0000,-0.9136,0.1306,1.0000,0.0389,0.0530,0.0658
6.8753,78,cf9,2,-1.0388,-0.8246,1.0000,-1.0392,-0.8220,1.0000,-0.0141,0.0760,0.0773
6.9176,79,cf1,0,0.9786,0.7751,1.0000,0.9782,0.7720,1.0000,-0.0118,-0.0951,0.0958
6.9176,79,cf2,0,0.8317,-0.1223,1.0000,0.8292,-0.1238,1.0000,-0.0730,-0.0461,0.0864
6.9176,79,cf3,0,0.7746,-0.9769,1.0000,0.7714,-0.9765,1.0000,-0.0961,0.0127,0.0969
6.9176,79,cf4,1,0.0923,0.8632,1.0000,0.0935,0.8612,1.0000,0.0372,-0.0594,0.0700
6.9176,79,cf5,1,-0.0450,0.0046,1.0000,-0.0455,0.0047,1.0000,-0.0161,0.0038,0.0165
6.9176,79,cf6,1,-0.1609,-0.8601,1.0000,-0.1629,-0.8580,1.0000,-0.0627,0.0626,0.0886
6.9176,79,cf7,2,-0.8358,1.0268,1.0000,-0.8334,1.0271,1.0000,0.0698,0.0084,0.0703
6.9176,79,cf8,2,-0.9136,0.1306,1.0000,-0.9123,0.1324,1.0000,0.0391,0.0531,0.0659
6.9176,79,cf9,2,-1.0392,-0.8220,1.0000,-1.0397,-0.8195,1.0000,-0.0141,0.0763,0.0776
6.9599,80,cf1,0,0.9782,0.7720,1.0000,0.9778,0.7688,1.0000,-0.0118,-0.0954,0.0962
6.9599,80,cf2,0,0.8292,-0.1238,1.0000,0.8268,-0.1254,1.0000,-0.0733,-0.0462,0.0866
6.9599,80,cf3,0,0.7714,-0.9765,1.0000,0.7682,-0.9760,1.0000,-0.0964,0.0129,0.0973
6.9599,80,cf4,1,0.0935,0.8612,1.0000,0.0948,0.8592,1.0000,0.0373,-0.0596,0.0703
6.9599,80,cf5,1,-0.0455,0.0047,1.0000,-0.0460,0.0048,1.0000,-0.0160,0.0038,0.0165
6.9599,80,cf6,1,-0.1629,-0.8580,1.0000,-0.1650,-0.8559,1.0000,-0.0628,0.0629,0.0889
6.9599,80,cf7,2,-0.8334,1.0271,1.0000,-0.8311,1.0274,1.0000,0.0700,0.0083,0.0705
6.9599,80,cf8,2,-0.9123,0.1324,1.0000,-0.9109,0.1342,1.0000,0.0393,0.0532,0.0662
6.9599,80,cf9,2,-1.0397,-0.8195,1.0000,-1.0402,-0.8169,1.0000,-0.0140,0.0766,0.0779
7.0021,81,cf1,0,0.9778,0.7688,1.0000,0.9774,0.7656,1.0000,-0.0119,-0.0958,0.0965
7.0021,81,cf2,0,0.8268,-0.1254,1.0000,0.8243,-0.1269,1.0000,-0.0735,-0.0462,0.0868
7.0021,81,cf3,0,0.7682,-0.9760,1.0000,0.7650,-0.9756,1.0000,-0.0968,0.0131,0.0977
7.0021,81,cf4,1,0.0948,0.8592,1.0000,0.0960,0.8572,1.0000,0.0374,-0.0598,0.0706
7.0021,81,cf5,1,-0.0460,0.0048,1.0000,-0.0466,0.0050,1.0000,-0.0160,0.0039,0.0165
7.0021,81,cf6,1,-0.1650,-0.8559,1.0000,-0.1671,-0.8538,1.0000,-0.0629,0.0632,0.0892
7.0021,81,cf7,2,-0.8311,1.0274,1.0000,-0.8288,1.0277,1.0000,0.0702,0.0083,0.0707
7.0021,81,cf8,2,-0.9109,0.1342,1.0000,-0.9096,0.1360,1.0000,0.0394,0.0534,0.0664
7.0021,81,cf9,2,-1.0402,-0.8169,1.0000,-1.0406,-0.8144,1.0000,-0.0140,0.0769,0.0782
7.0434,82,cf1,0,0.9774,0.7656,1.0000,0.9770,0.7624,1.0000,-0.0119,-0.0962,0.0969
7.0434,82,cf2,0,0.8243,-0.1269,1.0000,0.8219,-0.1285,1.0000,-0.0737,-0.0462,0.0870
7.0434,82,cf3,0,0.7650,-0.9756,1.0000,0.7617,-0.9751,1.0000,-0.0972,0.0134,0.0981
7.0434,82,cf4,1,0.0960,0.8572,1.0000,0.0973,0.8552,1.0000,0.0375,-0.0601,0.0708
7.0434,82,cf5,1,-0.0466,0.0050,1.0000,-0.0471,0.0051,1.0000,-0.0160,0.0039,0.0165
7.0434,82,cf6,1,-0.1671,-0.8538,1.0000,-0.1692,-0.8517,1.0000,-0.0631,0.0635,0.0895
7.0434,82,cf7,2,-0.8288,1.0277,1.0000,-0.8264,1.0279,1.0000,0.0705,0.0082,0.0710
7.0434,82,cf8,2,-0.9096,0.1360,1.0000,-0.9083,0.1377,1.0000,0.0396,0.0535,0.0666
7.0434,82,cf9,2,-1.0406,-0.8144,1.0000,-1.0411,-0.8118,1.0000,-0.0140,0.0772,0.0785
7.0854,83,cf1,0,0.9770,0.7624,1.0000,0.9766,0.7592,1.0000,-0.0120,-0.0966,0.0973
7.0854,83,cf2,0,0.8219,-0.1285,1.0000,0.8194,-0.1300,1.0000,-0.0740,-0.0463,0.0872
7.0854,83,cf3,0,0.7617,-0.9751,1.0000,0.7585,-0.9747,1.0000,-0.0976,0.0136,0.0985
7.0854,83,cf4,1,0.0973,0.8552,1.0000,0.0985,0.8532,1.0000,0.0376,-0.0603,0.0711
7.0854,83,cf5,1,-0.0471,0.0051,1.0000,-0.0476,0.0052,1.0000,-0.0159,0.0040,0.0164
7.0854,83,cf6,1,-0.1692,-0.8517,1.0000,-0.1713,-0.8496,1.0000,-0.0632,0.0638,0.0898
7.0854,83,cf7,2,-0.8264,1.0279,1.0000,-0.8241,1.0282,1.0000,0.0708,0.0082,0.0713
7.0854,83,cf8,2,-0.9083,0.1377,1.0000,-0.9070,0.1395,1.0000,0.0398,0.0537,0.0668
7.0854,83,cf9,2,-1.0411,-0.8118,1.0000,-1.0416,-0.8092,1.0000,-0.0140,0.0775,0.0788
7.1274,84,cf1,0,0.9766,0.7592,1.0000,0.9762,0.7559,1.0000,-0.0120,-0.0969,0.0977
7.1274,84,cf2,0,0.8194,-0.1300,1.0000,0.8169,-0.1316,1.0000,-0.0742,-0.0463,0.0875
7.1274,84,cf3,0,0.7585,-0.9747,1.0000,0.7552,-0.9742,1.0000,-0.0980,0.0139,0.0990
7.1274,84,cf4,1,0.0985,0.8532,1.0000,0.0998,0.8512,1.0000,0.0378,-0.0606,0.0714
7.1274,84,cf5,1,-0.0476,0.0052,1.0000,-0.0482,0.0054,1.0000,-0.0159,0.0041,0.0164
7.1274,84,cf6,1,-0.1713,-0.8496,1.0000,-0.1735,-0.8475,1.0000,-0.0634,0.0641,0.0901
7.1274,84,cf7,2,-0.8241,1.0282,1.0000,-0.8217,1.0285,1.0000,0.0711,0.0081,0.0715
7.1274,84,cf8,2,-0.9070,0.1395,1.0000,-0.9057,0.1413,1.0000,0.0399,0.0538,0.0670
7.1274,84,cf9,2,-1.0416,-0.8092,1.0000,-1.0420,-0.8066,1.0000,-0.0140,0.0778,0.0791
7.1687,85,cf1,0,0.9762,0.7559,1.0000,0.9758,0.7527,1.0000,-0.0121,-0.0973,0.0981
7.1687,85,cf2,0,0.8169,-0.1316,1.0000,0.8145,-0.1331,1.0000,-0.0744,-0.0463,0.0877
7.1687,85,cf3,0,0.7552,-0.9742,1.0000,0.7519,-0.9738,1.0000,-0.0984,0.0141,0.0994
7.1687,85,cf4,1,0.0998,0.8512,1.0000,0.1010,0.8492,1.0000,0.0379,-0.0609,0.0717
7.1687,85,cf5,1,-0.0482,0.0054,1.0000,-0.0487,0.0055,1.0000,-0.0159,0.0041,0.0164
7.1687,85,cf6,1,-0.1735,-0.8475,1.0000,-0.1756,-0.8453,1.0000,-0.0635,0.0644,0.0904
7.1687,85,cf7,2,-0.8217,1.0285,1.0000,-0.8193,1.0287,1.0000,0.0713,0.0081,0.0718
